,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T
7039,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.23605544799368483,0.3084725405543682,300
7040,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5001623441511404,0.045635808683897314,300
7041,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.26320586045486216,0.4290628673899025,300
7042,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.6562892631593957,0.2558550761443605,300
7043,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.03968393466338515,0.358397041971977,300
7044,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.17256211179159264,0.2892296635790672,300
7045,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.41953499484562284,0.3958018254415687,300
7046,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3937350609022354,0.13855023313711112,300
7047,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.23061983868141755,0.6884663071807728,300
7048,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.20761447702809896,0.2861643006287858,300
7049,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5011188815626542,0.478771343068168,300
7050,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5726097095788771,0.06885937424006318,300
7051,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.11048201635206596,0.6869245419277568,300
7052,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.20069478688943893,0.3298787039902384,300
7053,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.35034513235744097,0.2856606420125584,300
7054,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4531516095275845,0.20846667233306013,300
7055,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2353471503405802,0.3653043777817123,300
7056,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5426411603396788,0.3874395698976151,300
7057,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2843335694391922,0.32293076194750747,300
7058,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.688433118586857,0.10628762823439389,300
7059,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.05045946774595217,0.5706831773143588,300
7060,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.1477598481998693,0.06872263590278736,300
7061,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4171671693409729,0.4812479757483548,300
7062,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.36547316051804396,0.2617445691148904,300
7063,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2547340584178639,0.4047163980125332,300
7064,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.25837422571177365,0.1627620093659605,300
7065,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3649577908581847,0.43663671066048704,300
7066,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.39343041957132,0.17562663737890657,300
7067,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2067568153593172,0.6429622018746731,300
7068,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.03432078389349668,0.5218831731157703,300
7069,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4606237452116044,0.25057378153059684,300
7070,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.8506662796723855,0.027554236657074578,300
7071,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.20411860479416047,0.4113328634489674,300
7072,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.33191333441968873,0.2910201940727025,300
7073,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.37547350712241584,0.39973949087628063,300
7074,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5343069558619161,0.02632613315819923,300
7075,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.0021248343479712056,0.9956015471484638,300
7076,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2590061247194346,0.2403111510508176,300
7077,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.336503961481095,0.35038907435484146,300
7078,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.576617688734991,0.2506173528407595,300
7079,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.14443339785239537,0.3751422688057966,300
7080,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5699134048705613,0.18694778452248798,300
7081,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2616675565659637,0.3735851514943751,300
7082,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5006549813061211,0.26145413014920205,300
7083,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.11394840142649416,0.4292135086290731,300
7084,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.07050851733382829,0.2182738274046511,300
7085,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.528024701298599,0.4001696278576528,300
7086,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4341253775126951,0.12369772487313145,300
7087,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.259585475949966,0.5267706624242361,300
7088,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.28293888096947556,0.09737239439917401,300
7089,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.39305081685331805,0.49673458146196886,300
7090,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.48812136225773634,0.16231517592650388,300
7091,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.10220818217492517,0.560825474451361,300
7092,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.18212007247428927,0.6983871217416218,300
7093,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.36414228086085193,0.25537133355506153,300
7094,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5988516415736859,0.06373057922765829,300
7095,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.1754590826259356,0.523042684498363,300
7096,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.28894205355850616,0.40498719103758046,300
7097,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.36448074304313244,0.3515007648221315,300
7098,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.748422302963621,0.20783601621414266,300
7099,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.11451697862339434,0.47044822014845317,300
7100,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.044987603369029475,0.01694293656707886,300
7101,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.41253577409124964,0.38585336937651354,300
7102,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.28102838185838863,0.21387796517160937,300
7103,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4043870852255891,0.4302587005370361,300
7104,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.27918006047244043,0.17900642560493663,300
7105,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3536904365241202,0.48720798795516884,300
7106,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5078447076698367,0.11992938679628594,300
7107,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.03494117425224663,0.628330892708053,300
7108,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.7445444231696555,0.1998745177756315,300
7109,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3064194308605652,0.36339477201383585,300
7110,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5071035383067515,0.28310663483564025,300
7111,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.20069627138264648,0.4136550297941348,300
7112,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4089356949101999,0.1955723111810137,300
7113,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.313352400880173,0.38057399837807704,300
7114,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.6940319279852066,0.22012220518930706,300
7115,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.08393657633124575,0.4178905189805364,300
7116,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.09638514409011457,0.3749068441925412,300
7117,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4676761431915434,0.3125144848738115,300
7118,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.373985240333779,0.06825449628476536,300
7119,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2764327673005623,0.6301419312698447,300
7120,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.367717428525,0.07413638198411034,300
7121,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.29844581930620007,0.510637252768825,300
7122,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.39682658974651214,0.21521868054960125,300
7123,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.11775961104818305,0.7894235404998138,300
7124,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.19569831203054053,0.34439221740795245,300
7125,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.39904921482317424,0.29070536999484486,300
7126,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.6822733184380254,0.15554262228425855,300
7127,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.1808081389126634,0.3876877563089213,300
7128,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.31500774759637484,0.4551983283413853,300
7129,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3268628340722943,0.23441616153768932,300
7130,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.6201974656248735,0.006123690645554531,300
7131,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.13165552897126817,0.4954253220232389,300
7132,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.013004894753148378,0.2076617292409024,300
7133,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5117466675077578,0.455011868859051,300
7134,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.35599766831431645,0.2605217889409845,300
7135,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.32857102691102974,0.4922744837169498,300
7136,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5579243498958634,0.3020195218402073,300
7137,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.24112731525445338,0.37492580912773343,300
7138,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5881154425709024,0.21041064887020883,300
7139,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.011780983129889436,0.5462897328981773,300
7140,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.14538036026877021,0.25178743223883054,300
7141,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.535235861845799,0.3669681945947672,300
7142,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.522550777602779,0.02662096983741525,300
7143,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.18686533921668524,0.5536366232046404,300
7144,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.25300063868755474,0.19697528715992726,300
7145,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.37742739906313,0.3685056469754089,300
7146,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4312115865981195,0.09259449313562422,300
7147,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.1494269715683073,0.6520474600754188,300
7148,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.1434461295902565,0.22674129599039966,300
7149,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.37758960701016436,0.40297131305611583,300
7150,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.5601208255112875,0.4316727693235932,300
7151,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.2218588152483209,0.3408556885036636,300
7152,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.30135586980493345,0.3491063802317319,300
7153,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3209291819140296,0.3062001164740623,300
7154,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.7752452343118029,0.06795689156395292,300
7155,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.04904502979689613,0.4746440433030691,300
7156,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.1721161049978147,0.15848929154792252,300
7157,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.43205240139214907,0.4210801648306168,300
7158,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3808092011978009,0.1732490959388044,300
7159,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.31473480132353143,0.6471603122568942,300
7160,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.23352203888384201,0.023104822295273886,300
7161,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4093794742047402,0.5367649534908517,300
7162,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4371309196659749,0.23845440913876514,300
7163,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.18322691883086986,0.48444221258387504,300
7164,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.08559182469654672,0.6041757213492429,300
7165,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.3799763260644801,0.2734385191743632,300
7166,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.4898903747288966,0.17757086354153898,300
7167,ethanol,toluene,2.588,2.968,2.5755,3.9228,0.23414613216865102,0.4340253975831752,300
7168,ethanol,water,2.588,1.4,2.5755,0.92,0.31285182812611856,0.13223011122230194,300
7169,ethanol,water,2.588,1.4,2.5755,0.92,0.36234932452144253,0.5648460791643891,300
7170,ethanol,water,2.588,1.4,2.5755,0.92,0.5079160191796439,0.181389893966657,300
7171,ethanol,water,2.588,1.4,2.5755,0.92,0.04482560781626276,0.656055624746844,300
7172,ethanol,water,2.588,1.4,2.5755,0.92,0.25561356043067673,0.5543322047459112,300
7173,ethanol,water,2.588,1.4,2.5755,0.92,0.35088249337167193,0.22747113656561746,300
7174,ethanol,water,2.588,1.4,2.5755,0.92,0.6110003541578212,0.021937472252550234,300
7175,ethanol,water,2.588,1.4,2.5755,0.92,0.14910846645266945,0.5047220846285827,300
7176,ethanol,water,2.588,1.4,2.5755,0.92,0.29289921416503806,0.27581772354868755,300
7177,ethanol,water,2.588,1.4,2.5755,0.92,0.31762313583404067,0.31714663541865634,300
7178,ethanol,water,2.588,1.4,2.5755,0.92,0.6950668088272408,0.10895113543923018,300
7179,ethanol,water,2.588,1.4,2.5755,0.92,0.0758611088352826,0.4235338501732748,300
7180,ethanol,water,2.588,1.4,2.5755,0.92,0.13984190901977758,0.1134652485945738,300
7181,ethanol,water,2.588,1.4,2.5755,0.92,0.42379196389011065,0.44092714379765574,300
7182,ethanol,water,2.588,1.4,2.5755,0.92,0.32323539118879463,0.2616054642072798,300
7183,ethanol,water,2.588,1.4,2.5755,0.92,0.4219189626595587,0.5672947810051606,300
7184,ethanol,water,2.588,1.4,2.5755,0.92,0.25574117220805315,0.2866206130488094,300
7185,ethanol,water,2.588,1.4,2.5755,0.92,0.343004454017814,0.36335123456752444,300
7186,ethanol,water,2.588,1.4,2.5755,0.92,0.45511594693038687,0.05323650906436119,300
7187,ethanol,water,2.588,1.4,2.5755,0.92,0.056166067824990465,0.7883096047669053,300
7188,ethanol,water,2.588,1.4,2.5755,0.92,0.2722838731606364,0.28611090416592505,300
7189,ethanol,water,2.588,1.4,2.5755,0.92,0.3935391510202754,0.3517366467084702,300
7190,ethanol,water,2.588,1.4,2.5755,0.92,0.6933061184182759,0.27038466563035235,300
7191,ethanol,water,2.588,1.4,2.5755,0.92,0.19544836078211372,0.3731022839944589,300
7192,ethanol,water,2.588,1.4,2.5755,0.92,0.7067596716461952,0.0818741511182328,300
7193,ethanol,water,2.588,1.4,2.5755,0.92,0.29413434061329874,0.35813277838539853,300
7194,ethanol,water,2.588,1.4,2.5755,0.92,0.5223709136561602,0.2506145873707552,300
7195,ethanol,water,2.588,1.4,2.5755,0.92,0.16562104926153795,0.40993070662192854,300
7196,ethanol,water,2.588,1.4,2.5755,0.92,0.01556802482483104,0.269928081768457,300
7197,ethanol,water,2.588,1.4,2.5755,0.92,0.5086388404986005,0.39289498364244146,300
7198,ethanol,water,2.588,1.4,2.5755,0.92,0.36714334971963314,0.1655927140387761,300
7199,ethanol,water,2.588,1.4,2.5755,0.92,0.26908210303633917,0.5005451399288364,300
7200,ethanol,water,2.588,1.4,2.5755,0.92,0.43360429914724136,0.3432176664181168,300
7201,ethanol,water,2.588,1.4,2.5755,0.92,0.23270299939490738,0.3219687971631373,300
7202,ethanol,water,2.588,1.4,2.5755,0.92,0.5942646442855479,0.1257019471346637,300
7203,ethanol,water,2.588,1.4,2.5755,0.92,0.009084019888398175,0.5351058739416547,300
7204,ethanol,water,2.588,1.4,2.5755,0.92,0.23026126824448293,0.0054067543672076945,300
7205,ethanol,water,2.588,1.4,2.5755,0.92,0.4538180525840671,0.5350410888614584,300
7206,ethanol,water,2.588,1.4,2.5755,0.92,0.4446411305063048,0.25242384358944864,300
7207,ethanol,water,2.588,1.4,2.5755,0.92,0.26298706427684787,0.47462454090285844,300
7208,ethanol,water,2.588,1.4,2.5755,0.92,0.3277522327064549,0.1300506595160222,300
7209,ethanol,water,2.588,1.4,2.5755,0.92,0.37112799694138937,0.4446248212109355,300
7210,ethanol,water,2.588,1.4,2.5755,0.92,0.43714654185351537,0.15081037846720724,300
7211,ethanol,water,2.588,1.4,2.5755,0.92,0.1878545799015262,0.6973904561219044,300
7212,ethanol,water,2.588,1.4,2.5755,0.92,0.08993750359115683,0.4780819901891053,300
7213,ethanol,water,2.588,1.4,2.5755,0.92,0.4154531978072944,0.27466008746643805,300
7214,ethanol,water,2.588,1.4,2.5755,0.92,0.7304117426482724,0.09577502309240711,300
7215,ethanol,water,2.588,1.4,2.5755,0.92,0.16771184152332372,0.4335439659833717,300
7216,ethanol,water,2.588,1.4,2.5755,0.92,0.4632904327355191,0.12142548653439168,300
7217,ethanol,water,2.588,1.4,2.5755,0.92,0.2862664440182587,0.44109495434828416,300
7218,ethanol,water,2.588,1.4,2.5755,0.92,0.6310768520010008,0.3216449362266419,300
7219,ethanol,water,2.588,1.4,2.5755,0.92,0.07520391796866156,0.3827250485265045,300
7220,ethanol,water,2.588,1.4,2.5755,0.92,0.13016047301273984,0.2436124384408348,300
7221,ethanol,water,2.588,1.4,2.5755,0.92,0.43546223309891735,0.3557583162014107,300
7222,ethanol,water,2.588,1.4,2.5755,0.92,0.37565166185938376,0.09676491096414824,300
7223,ethanol,water,2.588,1.4,2.5755,0.92,0.26916162203847094,0.6048521052486456,300
7224,ethanol,water,2.588,1.4,2.5755,0.92,0.1581601603712756,0.2394203486321652,300
7225,ethanol,water,2.588,1.4,2.5755,0.92,0.484797177332397,0.3682835074952818,300
7226,ethanol,water,2.588,1.4,2.5755,0.92,0.49981573951292485,0.03651964689545623,300
7227,ethanol,water,2.588,1.4,2.5755,0.92,0.1359217071313555,0.56539219221049,300
7228,ethanol,water,2.588,1.4,2.5755,0.92,0.1291284602623603,0.6947437636047653,300
7229,ethanol,water,2.588,1.4,2.5755,0.92,0.3805790113521322,0.3219320148830004,300
7230,ethanol,water,2.588,1.4,2.5755,0.92,0.4840819602675037,0.2852666634084201,300
7231,ethanol,water,2.588,1.4,2.5755,0.92,0.28023527255620984,0.41383518308419975,300
7232,ethanol,water,2.588,1.4,2.5755,0.92,0.40324811204240024,0.3416463804826777,300
7233,ethanol,water,2.588,1.4,2.5755,0.92,0.34400641116277,0.3287222860312526,300
7234,ethanol,water,2.588,1.4,2.5755,0.92,0.9839009215336681,0.014532281800242906,300
7235,ethanol,water,2.588,1.4,2.5755,0.92,0.018315110174427537,0.5309171687680837,300
7236,ethanol,water,2.588,1.4,2.5755,0.92,0.17984180256873772,0.18377794641820547,300
7237,ethanol,water,2.588,1.4,2.5755,0.92,0.36599932972224514,0.410889996932731,300
7238,ethanol,water,2.588,1.4,2.5755,0.92,0.35289937723126014,0.17887156100402613,300
7239,ethanol,water,2.588,1.4,2.5755,0.92,0.2163446633228635,0.5912445938645414,300
7240,ethanol,water,2.588,1.4,2.5755,0.92,0.2487120551464185,0.052589560163459115,300
7241,ethanol,water,2.588,1.4,2.5755,0.92,0.3569746793017001,0.5556663731770037,300
7242,ethanol,water,2.588,1.4,2.5755,0.92,0.4274539949613842,0.2460000582792114,300
7243,ethanol,water,2.588,1.4,2.5755,0.92,0.11401923299443745,0.5222983048813439,300
7244,ethanol,water,2.588,1.4,2.5755,0.92,0.2116828449267958,0.5710567375924669,300
7245,ethanol,water,2.588,1.4,2.5755,0.92,0.38428209671706937,0.267525072405691,300
7246,ethanol,water,2.588,1.4,2.5755,0.92,0.5762743716808927,0.13228053826432792,300
7247,ethanol,water,2.588,1.4,2.5755,0.92,0.2290882882288555,0.4370683326638297,300
7248,ethanol,water,2.588,1.4,2.5755,0.92,0.5249298541167123,0.23607292462970952,300
7249,ethanol,water,2.588,1.4,2.5755,0.92,0.2604460590794959,0.3421652439254586,300
7250,ethanol,water,2.588,1.4,2.5755,0.92,0.5805715775026259,0.1672389104588432,300
7251,ethanol,water,2.588,1.4,2.5755,0.92,0.06059478254171974,0.47615985668223076,300
7252,ethanol,water,2.588,1.4,2.5755,0.92,0.10603748310357901,0.30739074137093686,300
7253,ethanol,water,2.588,1.4,2.5755,0.92,0.5584615887504908,0.3864506255415992,300
7254,ethanol,water,2.588,1.4,2.5755,0.92,0.49159385174534487,0.08849584729650874,300
7255,ethanol,water,2.588,1.4,2.5755,0.92,0.21678584717442298,0.5698246065665067,300
7256,ethanol,water,2.588,1.4,2.5755,0.92,0.24480625334158362,0.2775178337277084,300
7257,ethanol,water,2.588,1.4,2.5755,0.92,0.42470732683780194,0.4221276843435961,300
7258,ethanol,water,2.588,1.4,2.5755,0.92,0.4473336519161303,0.12717069749558663,300
7259,ethanol,water,2.588,1.4,2.5755,0.92,0.21444385153358633,0.7451848074271183,300
7260,ethanol,water,2.588,1.4,2.5755,0.92,0.0036683839194586645,0.09212669306081482,300
